Group,Experiment,Problem Space,Samples,Iterations,Failure,Baseline,us/Iteration,Iterations/sec,Min (us),Mean (us),Max (us),Variance,Standard Deviation,Skewness,Kurtosis,Z Score
istarts_with,strnicmp_stdstr,512,100,1000,0,0.992509,0.265,3.77358e+06,265,297.23,354,713.734,26.7158,0.277576,-1.15848,1.2064
istarts_with,strnicmp_stdstr,1024,100,1000,0,1.00909,0.333,3.003e+06,333,390.37,472,1257.04,35.4548,-0.060149,-0.670979,1.61812
istarts_with,boost_cstr,0,100,1000,0,1.09948,0.21,4.7619e+06,210,247.96,327,714.059,26.7219,0.329716,-0.0605075,1.42056
istarts_with,boost_cstr,10,100,1000,0,3.07692,0.6,1.66667e+06,600,700.41,819,2310.08,48.0633,0.121852,-0.114066,2.08912
istarts_with,boost_cstr,20,100,1000,0,5.155,1.031,969932,1031,1135.94,1302,5714.02,75.5911,0.269364,-1.09443,1.38826
istarts_with,boost_cstr,30,100,1000,0,6.867,1.394,717360,1394,1518.24,1771,7836.18,88.5222,0.646094,-0.275331,1.40349
istarts_with,boost_cstr,40,100,1000,0,8.82178,1.782,561167,1782,1854.27,2017,2508.76,50.0876,1.23341,1.75753,1.44287
istarts_with,boost_cstr,50,100,1000,0,10.6505,2.194,455789,2194,2288.6,2596,8331.29,91.2759,1.20928,0.714134,1.03642
istarts_with,boost_cstr,60,100,1000,0,12.6635,2.634,379651,2634,2820.49,3051,7288.37,85.372,-0.112961,0.042668,2.18444
istarts_with,boost_cstr,70,100,1000,0,14.4251,2.986,334896,2986,3145.42,3514,16758,129.453,0.976178,0.411696,1.23149
istarts_with,boost_cstr,80,100,1000,0,15.9104,3.373,296472,3373,3519,4032,14860.4,121.903,1.37375,2.1384,1.19767
istarts_with,boost_cstr,90,100,1000,0,17.8768,3.772,265111,3772,3871.73,4244,5981.55,77.3405,1.63578,4.4745,1.28949
istarts_with,boost_cstr,100,100,1000,0,19.7299,4.163,240211,4163,4282.99,4661,8495.91,92.1733,1.34736,2.14683,1.30179
istarts_with,boost_cstr,512,100,1000,0,76.6667,20.47,48852,20470,21141.5,23024,402583,634.494,1.12541,0.164837,1.05829
istarts_with,boost_cstr,1024,100,1000,0,123.412,40.726,24554.3,40726,41179.3,43086,246989,496.98,1.53645,1.70098,0.912169
istarts_with,boost_stdstr,0,100,1000,0,1.06283,0.203,4.92611e+06,203,233.76,290,494.386,22.2348,0.0535193,-0.855059,1.38342
istarts_with,boost_stdstr,10,100,1000,0,3,0.585,1.7094e+06,585,679.89,777,1424.99,37.749,-0.547609,0.255267,2.51371
istarts_with,boost_stdstr,20,100,1000,0,5.1,1.02,980392,1020,1056.88,1198,1651.82,40.6426,1.54119,2.19857,0.907421
istarts_with,boost_stdstr,30,100,1000,0,6.82266,1.385,722022,1385,1447.68,1587,2507.27,50.0727,0.815282,0.0449845,1.25178
istarts_with,boost_stdstr,40,100,1000,0,8.80198,1.778,562430,1778,1860.83,2095,3202.97,56.5948,1.20291,2.3165,1.46356
istarts_with,boost_stdstr,50,100,1000,0,10.6262,2.189,456830,2189,2233.83,2451,3100.55,55.6826,2.1164,4.51787,0.8051
istarts_with,boost_stdstr,60,100,1000,0,12.2933,2.557,391083,2557,2660.7,3265,9191.91,95.8744,3.16337,15.4043,1.08162
istarts_with,boost_stdstr,70,100,1000,0,14.4589,2.993,334113,2993,3056.59,3212,2095.09,45.7722,0.915703,0.795341,1.38927
istarts_with,boost_stdstr,80,100,1000,0,16.0236,3.397,294377,3397,3526.08,3891,13945.2,118.09,1.41047,1.0059,1.09307
istarts_with,boost_stdstr,90,100,1000,0,17.7678,3.749,266738,3749,3865.5,4246,17188.2,131.104,1.72818,1.72886,0.88861
istarts_with,boost_stdstr,100,100,1000,0,19.7109,4.159,240442,4159,4210.73,4317,1889.09,43.4636,0.875435,-0.232558,1.19019
istarts_with,boost_stdstr,512,100,1000,0,76.6966,20.478,48832.9,20478,20742.2,21606,65838.3,256.59,1.57205,1.7507,1.02985
istarts_with,boost_stdstr,1024,100,1000,0,123.452,40.739,24546.5,40739,41167.4,44459,359715,599.762,3.27782,12.9385,0.714216
