Group,Experiment,Problem Space,Samples,Iterations,Failure,Baseline,us/Iteration,Iterations/sec,Min (us),Mean (us),Max (us),Variance,Standard Deviation,Skewness,Kurtosis,Z Score
fmtlib,string_buf256,512,100,1000,0,0.7275,0.582,1.71821e+06,582,664.8,839,3153.98,56.1603,0.333565,-0.399077,1.47435
fmtlib,string_buf256,1024,100,1000,0,0.707921,0.572,1.74825e+06,572,650.2,898,4116.95,64.1635,1.25004,2.54377,1.21876
fmtlib,string_buf512,0,100,1000,0,0.907035,0.722,1.38504e+06,722,821.88,1005,4466.41,66.8312,0.393634,-0.595275,1.49451
fmtlib,string_buf512,10,100,1000,0,0.904523,0.72,1.38889e+06,720,809.21,948,3649.08,60.4076,0.194932,-0.900392,1.4768
fmtlib,string_buf512,20,100,1000,0,0.888476,0.717,1.3947e+06,717,822.94,977,4439.96,66.633,0.101354,-0.896079,1.5899
fmtlib,string_buf512,30,100,1000,0,0.894472,0.712,1.40449e+06,712,808.89,1007,4602.46,67.8415,0.668376,-0.233499,1.42818
fmtlib,string_buf512,40,100,1000,0,0.890819,0.718,1.39276e+06,718,812.82,959,4373.93,66.1357,0.354303,-0.909045,1.43372
fmtlib,string_buf512,50,100,1000,0,0.895522,0.72,1.38889e+06,720,821.46,981,4716.57,68.6773,0.192091,-0.915849,1.47734
fmtlib,string_buf512,60,100,1000,0,0.90125,0.721,1.38696e+06,721,817.49,965,5072.74,71.2232,0.165497,-1.29754,1.35476
fmtlib,string_buf512,70,100,1000,0,0.903509,0.721,1.38696e+06,721,839.97,1046,6018.76,77.5806,0.275483,-0.735465,1.5335
fmtlib,string_buf512,80,100,1000,0,0.894541,0.721,1.38696e+06,721,836.55,982,4792.63,69.2289,0.177646,-0.872687,1.6691
fmtlib,string_buf512,90,100,1000,0,0.893432,0.721,1.38696e+06,721,826.94,971,3517.55,59.309,0.227953,-0.511881,1.78624
fmtlib,string_buf512,100,100,1000,0,0.890428,0.707,1.41443e+06,707,818.87,972,4457.61,66.7653,0.243689,-0.907628,1.67557
fmtlib,string_buf512,512,100,1000,0,0.90125,0.721,1.38696e+06,721,823.49,992,5523.2,74.3182,0.491414,-0.854051,1.37907
fmtlib,string_buf512,1024,100,1000,0,0.875,0.707,1.41443e+06,707,815.21,985,4314.75,65.6868,0.209463,-0.738935,1.64736
fmtlib,string_buf1024,0,100,1000,0,0.893216,0.711,1.40647e+06,711,809.36,956,3190.62,56.4855,0.21281,-0.555735,1.74133
fmtlib,string_buf1024,10,100,1000,0,0.875628,0.697,1.43472e+06,697,798.36,965,4948.7,70.347,0.632825,-0.392705,1.44086
fmtlib,string_buf1024,20,100,1000,0,0.879802,0.71,1.40845e+06,710,804.03,953,3743.4,61.1834,0.329203,-0.832445,1.53686
fmtlib,string_buf1024,30,100,1000,0,0.880653,0.701,1.42653e+06,701,817.21,1038,5488.29,74.083,0.613964,0.154029,1.56865
fmtlib,string_buf1024,40,100,1000,0,0.880893,0.71,1.40845e+06,710,805.47,985,4332.74,65.8235,0.338734,-0.799567,1.45039
fmtlib,string_buf1024,50,100,1000,0,0.869403,0.699,1.43062e+06,699,812.22,990,5068.94,71.1965,0.480345,-0.461206,1.59025
fmtlib,string_buf1024,60,100,1000,0,0.8875,0.71,1.40845e+06,710,799.39,974,3605.21,60.0434,0.441245,0.0216675,1.48876
fmtlib,string_buf1024,70,100,1000,0,0.889724,0.71,1.40845e+06,710,803.02,1009,4772.28,69.0817,0.818507,0.0946666,1.34652
fmtlib,string_buf1024,80,100,1000,0,0.869727,0.701,1.42653e+06,701,803.03,1097,4535.54,67.3465,0.841294,2.02194,1.515
fmtlib,string_buf1024,90,100,1000,0,0.877323,0.708,1.41243e+06,708,816.95,1169,7525.44,86.7493,1.40918,3.15756,1.25592
fmtlib,string_buf1024,100,100,1000,0,0.881612,0.7,1.42857e+06,700,803.08,986,4566.48,67.5757,0.306969,-0.841107,1.5254
fmtlib,string_buf1024,512,100,1000,0,0.88,0.704,1.42045e+06,704,805.7,1028,4562.98,67.5498,0.538675,-0.052739,1.50556
fmtlib,string_buf1024,1024,100,1000,0,0.877475,0.709,1.41044e+06,709,816.19,959,4710.16,68.6306,0.0926026,-1.16545,1.56184
