Group,Experiment,Problem Space,Samples,Iterations,Failure,Baseline,us/Iteration,Iterations/sec,Min (us),Mean (us),Max (us),Variance,Standard Deviation,Skewness,Kurtosis,Z Score
wfmtlib,string_buf256,1024,100,1000,0,0.621622,0.621,1.61031e+06,621,692.44,852,4044.81,63.5989,0.600115,-0.762953,1.12329
wfmtlib,string_buf512,0,100,1000,0,0.779,0.779,1.2837e+06,779,856.9,1072,6648.33,81.5373,1.05721,-0.389793,0.955391
wfmtlib,string_buf512,10,100,1000,0,0.768,0.768,1.30208e+06,768,844.03,1088,6925.4,83.219,1.2488,0.264934,0.913613
wfmtlib,string_buf512,20,100,1000,0,0.766299,0.764,1.3089e+06,764,858.46,1054,5349.26,73.1386,1.00312,0.0534781,1.29152
wfmtlib,string_buf512,30,100,1000,0,0.773904,0.777,1.287e+06,777,860.08,1064,5639.59,75.0972,1.10128,0.0397293,1.1063
wfmtlib,string_buf512,40,100,1000,0,0.781219,0.782,1.27877e+06,782,858.96,1037,5188.06,72.0282,0.934204,-0.275499,1.06847
wfmtlib,string_buf512,50,100,1000,0,0.776224,0.777,1.287e+06,777,856.61,1092,6312.7,79.4525,1.0924,0.216422,1.00198
wfmtlib,string_buf512,60,100,1000,0,0.784,0.784,1.27551e+06,784,869.57,1063,6284.79,79.2767,0.740974,-0.673032,1.07938
wfmtlib,string_buf512,70,100,1000,0,0.78,0.78,1.28205e+06,780,861.67,1072,5654,75.1931,1.08647,0.293782,1.08614
wfmtlib,string_buf512,80,100,1000,0,0.783133,0.78,1.28205e+06,780,868.98,1041,5277.6,72.6471,0.787289,-0.428515,1.22483
wfmtlib,string_buf512,90,100,1000,0,0.78022,0.781,1.28041e+06,781,870.98,1090,5852.71,76.503,0.867893,-0.12803,1.17616
wfmtlib,string_buf512,100,100,1000,0,0.764471,0.766,1.30548e+06,766,847.35,1069,4984.31,70.5997,1.17077,0.477974,1.15227
wfmtlib,string_buf512,512,100,1000,0,0.788212,0.789,1.26743e+06,789,871.33,1033,5969.56,77.2629,0.616346,-1.05659,1.06558
wfmtlib,string_buf512,1024,100,1000,0,0.786787,0.786,1.27226e+06,786,862.56,1099,6493.6,80.5829,1.1972,0.212438,0.950078
wfmtlib,string_buf1024,0,100,1000,0,0.759,0.759,1.31752e+06,759,837.09,1036,6288.69,79.3013,1.06061,-0.257896,0.984726
wfmtlib,string_buf1024,10,100,1000,0,0.76,0.76,1.31579e+06,760,867.47,1073,10810.1,103.972,0.62651,-1.28311,1.03365
wfmtlib,string_buf1024,20,100,1000,0,0.766299,0.764,1.3089e+06,764,856.64,1045,6793.22,82.421,0.557845,-1.14296,1.12399
wfmtlib,string_buf1024,30,100,1000,0,0.770916,0.774,1.29199e+06,774,872.37,1043,6690.8,81.7973,0.4141,-1.0936,1.20261
wfmtlib,string_buf1024,40,100,1000,0,0.76024,0.761,1.31406e+06,761,855.18,1075,6487.32,80.5439,0.756313,-0.553393,1.1693
wfmtlib,string_buf1024,50,100,1000,0,0.758242,0.759,1.31752e+06,759,865.79,1072,6236.57,78.972,0.597917,-0.564205,1.35225
wfmtlib,string_buf1024,60,100,1000,0,0.761,0.761,1.31406e+06,761,835.18,1057,7274.21,85.289,1.27066,0.14109,0.869749
wfmtlib,string_buf1024,70,100,1000,0,0.76,0.76,1.31579e+06,760,846.06,1031,5290.8,72.7379,0.659485,-0.679208,1.18315
wfmtlib,string_buf1024,80,100,1000,0,0.766064,0.763,1.31062e+06,763,865.3,1139,8553.79,92.4867,0.834416,-0.387516,1.10611
wfmtlib,string_buf1024,90,100,1000,0,0.762238,0.763,1.31062e+06,763,849.67,1022,6508.71,80.6766,0.743682,-0.913293,1.07429
wfmtlib,string_buf1024,100,100,1000,0,0.756487,0.758,1.31926e+06,758,848.9,1042,6427.28,80.1703,0.929302,-0.401708,1.13384
wfmtlib,string_buf1024,512,100,1000,0,0.758242,0.759,1.31752e+06,759,802.12,953,1716.89,41.4354,1.58267,1.64597,1.04066
wfmtlib,string_buf1024,1024,100,1000,0,0.765766,0.765,1.30719e+06,765,810.71,1030,3428.13,58.5502,2.08278,3.63362,0.780697
