Group,Experiment,Problem Space,Samples,Iterations,Failure,Baseline,us/Iteration,Iterations/sec,Min (us),Mean (us),Max (us),Variance,Standard Deviation,Skewness,Kurtosis,Z Score
starts_with,strnicmp_stdstr,1024,100,1000,0,1.01136,0.178,5.61798e+06,178,181.78,230,110.052,10.4906,3.12732,8.9772,0.360324
starts_with,boost_cstr,0,100,1000,0,0.947368,0.018,5.55556e+07,18,18.79,20,0.187778,0.433333,-1.04328,0.143151,1.82308
starts_with,boost_cstr,10,100,1000,0,1.40909,0.031,3.22581e+07,31,32.19,34,0.498889,0.706321,0.23514,-0.0496983,1.68479
starts_with,boost_cstr,20,100,1000,0,2.14286,0.045,2.22222e+07,45,47.26,76,24.6186,4.96171,4.10606,18.099,0.455488
starts_with,boost_cstr,30,100,1000,0,2.26923,0.059,1.69492e+07,59,65.08,67,2.64,1.62481,-1.90466,4.15789,3.74198
starts_with,boost_cstr,40,100,1000,0,3.08333,0.074,1.35135e+07,74,80.25,127,53.3005,7.30072,3.24479,16.9289,0.85608
starts_with,boost_cstr,50,100,1000,0,3.33333,0.09,1.11111e+07,90,91.5,117,23.9293,4.89176,4.13634,15.7416,0.306638
starts_with,boost_cstr,60,100,1000,0,3.55172,0.103,9.70874e+06,103,122.67,173,254.991,15.9684,0.688537,0.433286,1.2318
starts_with,boost_cstr,70,100,1000,0,4.10345,0.119,8.40336e+06,119,135.49,214,343.747,18.5404,1.22781,2.14684,0.889408
starts_with,boost_cstr,80,100,1000,0,4.29032,0.133,7.5188e+06,133,162.56,234,419.804,20.4891,0.84078,1.00101,1.44272
starts_with,boost_cstr,90,100,1000,0,5.08824,0.173,5.78035e+06,173,195.23,258,455.27,21.3371,0.439545,-1.13675,1.04185
starts_with,boost_cstr,100,100,1000,0,5.16216,0.191,5.2356e+06,191,223.13,270,145.791,12.0744,0.394809,1.3172,2.661
starts_with,boost_cstr,512,100,1000,0,7.42308,0.772,1.29534e+06,772,816.91,977,4129.19,64.2588,0.912031,-0.929863,0.698893
starts_with,boost_cstr,1024,100,1000,0,8.47159,1.491,670691,1491,1536.46,1909,6830.82,82.6488,2.50226,6.17243,0.550039
starts_with,boost_stdstr,0,100,1000,0,1,0.019,5.26316e+07,19,19.5,21,0.313131,0.559581,0.521435,-0.788762,0.893525
starts_with,boost_stdstr,10,100,1000,0,1.13636,0.025,4e+07,25,29.95,52,19.6843,4.4367,2.97457,11.0037,1.11569
starts_with,boost_stdstr,20,100,1000,0,1.47619,0.031,3.22581e+07,31,36.19,68,36.4989,6.04143,2.66865,8.76474,0.859068
starts_with,boost_stdstr,30,100,1000,0,1.42308,0.037,2.7027e+07,37,42.32,79,56.2198,7.49799,2.37589,6.4846,0.709524
starts_with,boost_stdstr,40,100,1000,0,1.83333,0.044,2.27273e+07,44,44.82,57,3.2602,1.8056,5.55807,33.2659,0.454142
starts_with,boost_stdstr,50,100,1000,0,1.85185,0.05,2e+07,50,52.91,65,14.8302,3.851,1.65589,1.05604,0.755648
starts_with,boost_stdstr,60,100,1000,0,2.31034,0.067,1.49254e+07,67,68.4,106,23.4141,4.83882,5.74938,37.2264,0.289327
starts_with,boost_stdstr,70,100,1000,0,2.48276,0.072,1.38889e+07,72,79.83,109,105.819,10.2869,1.47679,0.997064,0.761166
starts_with,boost_stdstr,80,100,1000,0,2.54839,0.079,1.26582e+07,79,89.84,141,134.843,11.6122,1.57082,3.17079,0.933502
starts_with,boost_stdstr,90,100,1000,0,2.5,0.085,1.17647e+07,85,89.73,133,84.1183,9.1716,2.99299,8.79107,0.515722
starts_with,boost_stdstr,100,100,1000,0,2.48649,0.092,1.08696e+07,92,94.17,133,27.1526,5.21082,6.0806,37.8773,0.416441
starts_with,boost_stdstr,512,100,1000,0,3.45192,0.359,2.78552e+06,359,370.62,451,570.016,23.875,2.20701,3.65159,0.486702
starts_with,boost_stdstr,1024,100,1000,0,3.91477,0.689,1.45138e+06,689,711.1,924,2344.01,48.415,2.69838,6.54642,0.45647
